col,row,lon,lat,z,z_valid,dem_path
844.99658203125,860.0892333984375,-76.29684701644416,36.9692158705129,0.0,False,
818.62060546875,868.8856811523438,-76.32569551856074,36.96263022482263,0.0,False,
821.55126953125,909.9359741210938,-76.32569551856074,36.90992455372984,0.0,False,
871.37255859375,865.9535522460938,-76.2638772997395,36.96263022482263,0.0,False,
721.90869140625,821.9711303710938,-76.4493319562032,37.018590050602256,0.0,False,
727.77001953125,912.8681030273438,-76.44521074161511,36.90333378221503,0.0,False,
1387.16943359375,1760.2625732421875,-75.61684660941063,35.8415040431757,0.0,False,
1026.69775390625,907.0037841796875,-76.07430142868775,36.90992455372984,0.0,False,
815.68994140625,766.2600708007812,-76.34218037691308,37.08766003355179,0.0,False,
595.89013671875,704.6846923828125,-76.6100593251384,37.173088117515235,0.0,False,
1404.75341796875,1710.4158935546875,-75.59211932188212,35.90495423590024,0.0,False,
1287.52685546875,1560.8756103515625,-75.74460426164116,36.091669490624454,0.0,False,
994.4603881835938,860.0892333984375,-76.11139235998047,36.9692158705129,0.0,False,
1082.38037109375,898.207275390625,-75.99599835151417,36.92310438856827,0.0,False,
1272.87353515625,1730.9410400390625,-75.7569679054054,35.88492282276688,0.0,False,
1228.91357421875,1373.2174072265625,-75.81466490963857,36.331081606872736,0.0,False,
1182.02294921875,1440.6571044921875,-75.86824069928362,36.24471173733144,0.0,False,
938.77783203125,895.275146484375,-76.17733179338978,36.929693451815886,0.0,False,
569.51416015625,651.90576171875,-76.65127147101923,37.23217412513856,0.0,False,
1278.73486328125,1496.3681640625,-75.75284669081732,36.17488169826088,0.0,False,
663.29541015625,692.9560546875,-76.52763503337675,37.179655513473314,0.0,False,
528.48486328125,704.6846923828125,-76.70072604607621,37.16652015067917,0.0,False,
1099.96435546875,942.189697265625,-75.97951349316185,36.86707436283799,0.0,False,
979.80712890625,904.0715942382812,-76.1319984329209,36.91980964339443,0.0,False,
853.78857421875,804.378173828125,-76.288604587268,37.038330745914905,0.0,False,
733.63134765625,666.5665893554688,-76.44108952702703,37.21576598516231,0.0,False,
1310.97216796875,1555.0113525390625,-75.71575575952458,36.101659613741546,0.0,False,
1302.18017578125,1686.9586181640625,-75.72399818870075,35.93499185056553,0.0,False,
976.87646484375,962.71484375,-76.1278772183328,36.843991222567915,0.0,False,
648.64208984375,499.4334411621094,-76.54824110631716,37.41897445194896,0.0,False,
502.1088562011719,602.05908203125,-76.72545333360469,37.29449249343906,0.0,False,
842.06591796875,1053.61181640625,-76.30096823103224,36.72847099998398,0.0,False,
1067.72705078125,622.5841674804688,-76.02484685363075,37.26169978020874,0.0,False,
739.49267578125,783.85302734375,-76.4246046686747,37.06464369115598,0.0,False,
578.30615234375,622.5841674804688,-76.63890782725497,37.264979694397745,0.0,False,
1067.72705078125,956.8505249023438,-76.0124832098665,36.84728924082541,0.0,False,
648.64208984375,646.0414428710938,-76.54411989172907,37.23873638154915,0.0,False,
716.04736328125,1018.4259033203125,-76.45345317079129,36.778000991165776,0.0,False,
628.12744140625,663.6344604492188,-76.57296839384566,37.21248392881209,0.0,False,
666.22607421875,508.22991943359375,-76.52351381878867,37.409154436235134,0.0,False,
592.95947265625,1094.662109375,-76.60593811055031,36.678909040440445,0.0,False,
976.87646484375,933.3932495117188,-76.13611964750896,36.8769650030726,0.0,False,
633.98876953125,701.7525024414062,-76.56060475008142,37.173088117515235,0.0,False,
1006.1830444335938,909.9359741210938,-76.09490750162816,36.90992455372984,0.0,False,
1044.28173828125,959.7826538085938,-76.04545292657116,36.840693062059785,0.0,False,
1132.20166015625,1382.0137939453125,-75.93418013269293,36.31780015761072,0.0,False,
839.13525390625,830.767578125,-76.30508944562033,37.005426736963294,0.0,False,
625.19677734375,722.2776489257812,-76.57296839384566,37.15009773623862,0.0,False,
677.94873046875,857.1570434570312,-76.51115017502443,36.97250847971348,0.0,False,
1076.51904296875,1285.2525634765625,-76.0124832098665,36.44056715806367,0.0,False,
1114.61767578125,1015.4937133789062,-75.95478620563334,36.774699986653665,0.0,False,
798.10595703125,1546.21484375,-76.34630159150115,36.118306996380035,0.0,False,
1102.89501953125,956.8505249023438,-75.97539227857376,36.85058711682743,0.0,False,
1261.15087890625,1707.483642578125,-75.77345276375773,35.911630247189315,0.0,False,
1032.55908203125,798.5138549804688,-76.06193778492349,37.04819916948208,0.0,False,
748.28466796875,942.189697265625,-76.42048345408662,36.86377719818509,0.0,False,
1108.75634765625,692.9560546875,-75.97127106398567,37.179655513473314,0.0,False,
786.38330078125,807.310302734375,-76.37102887902964,37.038330745914905,0.0,False,
610.54345703125,678.2952270507812,-76.59357446678607,37.19935427571325,0.0,False,
768.79931640625,728.1419677734375,-76.39575616655813,37.13367175461428,0.0,False,
883.09521484375,904.0715942382812,-76.25563487056336,36.913219725970485,0.0,False,
1170.30029296875,1425.9962158203125,-75.88060434304786,36.26132875123767,0.0,False,
1272.87353515625,1481.707275390625,-75.7569679054054,36.19483949588836,0.0,False,
478.66357421875,561.0087890625,-76.75430183572126,37.34365477043847,0.0,False,
1193.74560546875,1211.948486328125,-75.86411948469555,36.526719864763756,0.0,False,
604.68212890625,446.654541015625,-76.60593811055031,37.487678504777094,0.0,False,
721.90869140625,839.5640869140625,-76.4493319562032,36.995552755646166,0.0,False,
935.84716796875,1420.1319580078125,-76.17733179338978,36.267974567214004,0.0,False,
713.11669921875,663.6344604492188,-76.46169559996744,37.21248392881209,0.0,False,
803.96728515625,827.83544921875,-76.34630159150115,37.015299435933414,0.0,False,
496.2475280761719,581.533935546875,-76.73781697736895,37.323993718578095,0.0,False,
601.75146484375,607.9234008789062,-76.6100593251384,37.291213865036205,0.0,False,
701.39404296875,1481.707275390625,-76.46581681455554,36.19483949588836,0.0,False,
1067.72705078125,1566.739990234375,-76.01660442445458,36.08833916736136,0.0,False,
1208.39892578125,1291.1168212890625,-75.83939219716706,36.423988349218384,0.0,False,
742.42333984375,763.327880859375,-76.4246046686747,37.09423484805237,0.0,False,
285.23974609375,452.51885986328125,-77.00569592559428,37.48440831439196,0.0,False,
