col,row,lon,lat,z,z_valid,dem_path
1255.21240234375,510.986083984375,111.1310494211606,23.394633590954676,0.0,False,
1991.56103515625,2122.517578125,111.93130403722157,21.61022472996414,0.0,False,
1263.61181640625,477.3541259765625,111.14478769783116,23.42932759042997,0.0,False,
1826.37255859375,1648.867431640625,111.76301014800704,22.13649433666861,0.0,False,
1064.82568359375,1811.4219970703125,110.92840984026964,21.961286935297423,0.0,False,
1176.81787109375,362.4449157714844,111.04175062280187,23.55541062898726,0.0,False,
1297.20947265625,2049.6484375,111.17913338950761,21.6932804543822,0.0,False,
2293.93994140625,707.1725463867188,112.2884992306565,23.170481617194095,0.0,False,
2125.95166015625,774.4364624023438,112.0995979264361,23.091465220775195,0.0,False,
1034.02783203125,1867.4752197265625,110.88376044109027,21.894332465075774,0.0,False,
1871.16943359375,718.3831787109375,111.81452868552168,23.16732183078549,0.0,False,
2204.34619140625,920.1749877929688,112.17515844812426,22.939623501803563,0.0,False,
2293.93994140625,995.8468627929688,112.28163009232121,22.857304648619653,0.0,False,
1658.38427734375,645.513916015625,111.57754341295426,23.239977496423993,0.0,False,
1904.76708984375,1068.7161865234375,111.84887437719811,22.77176694046158,0.0,False,
824.04248046875,1130.374755859375,110.65364430685814,22.708371032158624,0.0,False,
980.83154296875,995.8468627929688,110.8253727652403,22.85097031353465,0.0,False,
1104.02294921875,1267.7052001953125,110.96619010111372,22.559275230674732,0.0,False,
2291.14013671875,743.607177734375,112.27819552315357,23.129398888032632,0.0,False,
1669.58349609375,976.2282104492188,111.58784712045721,22.879472419147096,0.0,False,
756.84716796875,1009.8601684570312,110.58151835433762,22.844635837882485,0.0,False,
1974.76220703125,1107.953369140625,111.92786946805393,22.736902805830983,0.0,False,
636.45556640625,1152.7960205078125,110.45100472596718,22.689346545438614,0.0,False,
1588.38916015625,617.4873046875,111.50198289126611,23.268397195392975,0.0,False,
1392.40283203125,953.8069458007812,111.2821704645369,22.90163641644526,0.0,False,
1985.96142578125,614.6846313476562,111.9416077447245,23.27471183554887,0.0,False,
2265.94189453125,1001.4522094726562,112.24728440064477,22.847803112593155,0.0,False,
2005.56005859375,1716.13134765625,111.95534602139507,22.05688145556021,0.0,False,
1059.22607421875,768.8311157226562,110.91467156359906,23.11043339411755,0.0,False,
289.27978515625,494.17010498046875,110.06289841002342,23.41355876728703,0.0,False,
1708.78076171875,1018.2681884765625,111.63249651963656,22.83513341664851,0.0,False,
2128.75146484375,653.9219360351562,112.0995979264361,23.23050291764747,0.0,False,
2025.15869140625,777.2391357421875,111.97938800556857,23.091465220775195,0.0,False,
2249.14306640625,1026.6761474609375,112.23011155480657,22.822462386296987,0.0,False,
1025.62841796875,936.990966796875,110.87689130275497,22.923796869562985,0.0,False,
1442.79931640625,1292.92919921875,111.33712357121922,22.53388108665393,0.0,False,
1101.22314453125,524.9993896484375,110.95932096277842,23.37886063424781,0.0,False,
1067.62548828125,1853.4619140625,110.92497527110199,21.91665406914237,0.0,False,
1661.18408203125,1096.7427978515625,111.58441255128956,22.743242443327496,0.0,False,
1955.16357421875,1096.7427978515625,111.9038274838804,22.743242443327496,0.0,False,
518.86376953125,1096.7427978515625,110.32392566676435,22.746412074481945,0.0,False,
2229.54443359375,1999.200439453125,112.19920043229776,21.7475603680815,0.0,False,
415.27099609375,1152.7960205078125,110.19684660756154,22.68617559238096,0.0,False,
2058.75634765625,752.01513671875,112.0206028355803,23.129398888032632,0.0,False,
1062.02587890625,502.5780944824219,110.92154070193433,23.397787987714626,0.0,False,
765.24658203125,962.2149047851562,110.5952566310082,22.89530414898799,0.0,False,
2299.53955078125,967.8202514648438,112.28163009232121,22.885805270885974,0.0,False,
2212.74560546875,1124.7694091796875,112.18889672479483,22.71788228445326,0.0,False,
1582.78955078125,595.0659790039062,111.49167918376318,23.296810833887847,0.0,False,
1918.76611328125,729.5938720703125,111.85917808470104,23.14520139258251,0.0,False,
1624.78662109375,726.7911987304688,111.53632858294255,23.154682093718428,0.0,False,
2431.13037109375,1491.9183349609375,112.4224474281946,22.308304273958946,0.0,False,
1196.41650390625,1856.2645263671875,111.06235803780773,21.90708807335971,0.0,False,
2369.53466796875,738.0018310546875,112.36405975234466,23.138880629673885,0.0,False,
2333.13720703125,1671.288818359375,112.31941035316528,22.107838911285693,0.0,False,
